algorithm,parameters,requested_k,n_records,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ari,nmi,ami,fowlkes_mallows,homogeneity,completeness,v_measure,purity,base_id,dimension,seed,covariance
KMeans,"base_id=92,k=6,dimension=15,seed=44.0,covariance=None",6,2500,6,0.06492493728124603,2.513177321353548,124.55242640764354,0.000836938060066117,0.008708104436385672,0.0075577801327163345,0.585162291458276,0.36961839516432243,0.004405953727565038,0.008708104436385672,0.9984,92,15,44.0,
KMeans,"base_id=93,k=6,dimension=15,seed=45.0,covariance=None",6,2500,6,0.05199676382582603,2.549967743331854,124.86838492087519,0.00112870957978419,0.007643685272072067,0.006538713560245187,0.5461153071720345,0.34540605996680396,0.003864603631402745,0.007643685272072066,0.9984,93,15,45.0,
KMeans,"base_id=94,k=6,dimension=15,seed=46.0,covariance=None",6,2500,6,0.050917403271446345,2.5570783001243282,124.88839431457308,0.0011010102848876982,0.007613944757470223,0.006510409039631978,0.544729322448694,0.34476245794031224,0.0038494795073961475,0.007613944757470222,0.9984,94,15,46.0,
KMeans,"base_id=95,k=7,dimension=15,seed=42.0,covariance=None",7,2500,7,0.061038281009938175,2.4991242707812384,124.07027770328153,0.0007269511225156877,0.006756300910812922,0.005523086304851593,0.4872009148281225,0.36007988402225244,0.003410143292630013,0.006756300910812923,0.9984,95,15,42.0,
KMeans,"base_id=96,k=7,dimension=15,seed=43.0,covariance=None",7,2500,7,0.06315884425268613,2.5153805629695447,117.84725007033397,0.0008071066966054112,0.006844362205129574,0.005589827481877158,0.5033058809483351,0.3581040553938649,0.003455200335707592,0.0068443622051295745,0.9984,96,15,43.0,
KMeans,"base_id=97,k=7,dimension=15,seed=44.0,covariance=None",7,2500,7,0.04670205493567447,2.5759983867400322,116.69319396051613,0.0006962421607879411,0.006740548524474734,0.005504652850625619,0.48887281899426815,0.35884734364824306,0.0034022277961806924,0.0067405485244747335,0.9984,97,15,44.0,
KMeans,"base_id=98,k=7,dimension=15,seed=45.0,covariance=None",7,2500,7,0.06082747677799946,2.5076475295003178,124.07336265234852,0.0007154259312372094,0.006743853424305498,0.005510614953783663,0.4868396089920383,0.35964731729484806,0.003403839917646773,0.006743853424305497,0.9984,98,15,45.0,
KMeans,"base_id=99,k=7,dimension=15,seed=46.0,covariance=None",7,2500,7,0.06172266183064251,2.565603759197111,112.3715219798552,0.0007119254825616125,0.0066723264383293235,0.005414209128136438,0.48463678968864365,0.3606751701656957,0.0033673100707776807,0.006672326438329324,0.9984,99,15,46.0,
KMeans,"base_id=100,k=8,dimension=15,seed=42.0,covariance=None",8,2500,8,0.0699040598764177,2.4381468202597216,117.90763468831514,0.0005825516421620147,0.006328934582116396,0.00497826757587427,0.4651746472448328,0.3680635182190869,0.0031919100953371063,0.006328934582116396,0.9984,100,15,42.0,
KMeans,"base_id=101,k=8,dimension=15,seed=43.0,covariance=None",8,2500,8,0.07012271167299351,2.4963549131940237,110.8091737038704,0.000594503295724838,0.006334499320989079,0.0049802327557291436,0.46491128728052405,0.36886114858062097,0.0031946809915654843,0.006334499320989078,0.9984,101,15,43.0,
KMeans,"base_id=102,k=8,dimension=15,seed=44.0,covariance=None",8,2500,8,0.07015413399792499,2.4380537719609325,117.93410930850332,0.000584195130872974,0.006332840226481704,0.004981903634634895,0.4653362996626081,0.36825512303747016,0.0031938825251238544,0.006332840226481704,0.9984,102,15,44.0,
KMeans,"base_id=103,k=8,dimension=15,seed=45.0,covariance=None",8,2500,8,0.05888694697478006,2.510054936674008,114.49253481612932,0.0005703716088024088,0.006345533015390457,0.005000202789130777,0.44553878092147875,0.37954707541006144,0.003199512348402873,0.006345533015390456,0.9984,103,15,45.0,
KMeans,"base_id=104,k=8,dimension=15,seed=46.0,covariance=None",8,2500,8,0.06992600893258578,2.4379868193100567,117.9066269700489,0.0005816351372805756,0.006328212770008425,0.004977475728411398,0.4652444312433666,0.36799642712189423,0.0031915479482829343,0.006328212770008424,0.9984,104,15,46.0,
KMeans,"base_id=105,k=2,dimension=20,seed=42.0,covariance=None",2,2500,2,0.057894976477995776,4.483632847093096,92.57905595713943,0.0007430770502970891,0.0015835642686840119,0.0009177418970481827,0.7113572796598154,0.038398465769587116,0.0008084525473553894,0.0015835642686840119,0.998,105,20,42.0,
KMeans,"base_id=106,k=2,dimension=20,seed=43.0,covariance=None",2,2500,2,0.8264262802538963,0.35393394286155666,153.01838364327142,0.4984469116037456,0.3709361204065082,0.3702454332044394,0.998397116931514,0.30463533358162126,0.4741245040436679,0.3709361204065082,0.9984,106,20,43.0,
KMeans,"base_id=107,k=2,dimension=20,seed=44.0,covariance=None",2,2500,2,0.8264262802538963,0.35393394286155666,153.01838364327142,0.4984469116037456,0.3709361204065082,0.3702454332044394,0.998397116931514,0.30463533358162126,0.4741245040436679,0.3709361204065082,0.9984,107,20,44.0,
KMeans,"base_id=108,k=2,dimension=20,seed=45.0,covariance=None",2,2500,2,0.8264262802538963,0.35393394286155666,153.01838364327142,0.4984469116037456,0.3709361204065082,0.3702454332044394,0.998397116931514,0.30463533358162126,0.4741245040436679,0.3709361204065082,0.9984,108,20,45.0,
KMeans,"base_id=109,k=2,dimension=20,seed=46.0,covariance=None",2,2500,2,0.1841193647140469,2.2911959115768257,110.23852241695785,0.014487789715560192,0.005386995036367228,0.004038421603016475,0.9234892160001964,0.05437291775993089,0.002833880843819312,0.005386995036367228,0.998,109,20,46.0,
KMeans,"base_id=110,k=3,dimension=20,seed=42.0,covariance=None",3,2500,3,0.057907433829721695,3.0772547942564663,128.58956341072675,0.003146696001659587,0.012500730921701913,0.011812427261153604,0.7119657911049181,0.3063881724784794,0.006380529230561928,0.012500730921701914,0.9984,110,20,42.0,
KMeans,"base_id=111,k=3,dimension=20,seed=43.0,covariance=None",3,2500,3,0.05983139492337802,3.0742620143790003,128.57557569166082,0.003183100749211931,0.012543504066083757,0.011851077422043853,0.7142185542230172,0.30602668978595227,0.006402975471290589,0.012543504066083757,0.9984,111,20,43.0,
KMeans,"base_id=112,k=3,dimension=20,seed=44.0,covariance=None",3,2500,3,0.05784842932569892,3.0777667632602657,128.58483396566587,0.003147793096129363,0.012502067390149937,0.011813627941315323,0.7120402758840941,0.306374567268156,0.00638123148993549,0.01250206739014994,0.9984,112,20,44.0,
KMeans,"base_id=113,k=3,dimension=20,seed=45.0,covariance=None",3,2500,3,0.05777632690783285,3.077109739609868,128.594194745858,0.003145613808140581,0.012499408481702915,0.01181123976590737,0.7118917500193354,0.30640182912217684,0.006379834264463851,0.012499408481702915,0.9984,113,20,45.0,
KMeans,"base_id=114,k=3,dimension=20,seed=46.0,covariance=None",3,2500,3,0.05846345156166379,3.076276840203692,128.58170355823376,0.003159586695708319,0.012516206500454076,0.011826362653723317,0.7128094958132258,0.30624134509709866,0.0063886567306460995,0.012516206500454076,0.9984,114,20,46.0,
KMeans,"base_id=115,k=4,dimension=20,seed=42.0,covariance=None",4,2500,4,0.03796959489770802,3.0633747355350303,113.63413180347791,0.0014616955368974946,0.008771574741458198,0.007860840831852378,0.5912831043977729,0.3329924349162119,0.0044443227990441465,0.008771574741458196,0.9984,115,20,42.0,
KMeans,"base_id=116,k=4,dimension=20,seed=43.0,covariance=None",4,2500,4,0.06054029239021538,2.7254829722725544,127.45197080758695,0.0017552223250905685,0.011155052116862567,0.01020075678647612,0.6611538480512725,0.358334498548138,0.005665713675852191,0.011155052116862567,0.9984,116,20,43.0,
KMeans,"base_id=117,k=4,dimension=20,seed=44.0,covariance=None",4,2500,4,0.06054029239021538,2.725265549270058,127.44710918702113,0.0017535709091497627,0.011154416796780272,0.010199984213347165,0.6612299277292486,0.35827095677773974,0.005665401777666078,0.011154416796780274,0.9984,117,20,44.0,
KMeans,"base_id=118,k=4,dimension=20,seed=45.0,covariance=None",4,2500,4,0.07354259195986562,2.778915388844079,127.07281578489894,0.0021198558102637917,0.009752584576547789,0.008795672566674417,0.6620164947342145,0.3129348964629533,0.00495347963561121,0.009752584576547789,0.9984,118,20,45.0,
KMeans,"base_id=119,k=4,dimension=20,seed=46.0,covariance=None",4,2500,4,0.07338478589769845,2.778033673491356,127.06465379362864,0.002123125691167376,0.009755889693898167,0.008798396505211073,0.6623446169320645,0.31287997097340847,0.004955198708649681,0.009755889693898167,0.9984,119,20,46.0,
KMeans,"base_id=120,k=5,dimension=20,seed=42.0,covariance=None",5,2500,5,0.06197604655609062,2.743771108628772,118.18649134623452,0.0008205522505214152,0.008732554980586033,0.007624137491169413,0.574365504443058,0.37349295298774493,0.00441792474417015,0.00873255498058603,0.9984,120,20,42.0,
KMeans,"base_id=121,k=5,dimension=20,seed=43.0,covariance=None",5,2500,5,0.06928463334127505,2.4951163904197204,136.5341218363857,0.0020832877521214884,0.009628277127693046,0.008651111707745424,0.6588850930768647,0.31347195038418696,0.004889224724715842,0.009628277127693045,0.9984,121,20,43.0,
KMeans,"base_id=122,k=5,dimension=20,seed=44.0,covariance=None",5,2500,5,0.042311236035869434,2.7842617196896677,116.80702189552727,0.0011351096624474788,0.007712701797469204,0.006631050930960366,0.5466947124025391,0.3451612693648323,0.0038999232044634696,0.007712701797469203,0.9984,122,20,44.0,
KMeans,"base_id=123,k=5,dimension=20,seed=45.0,covariance=None",5,2500,5,0.059655349594776565,2.1928740725074123,139.35207208191252,0.0017432091441501073,0.011114682273004628,0.01015049447776164,0.6612211908084058,0.3580806222019507,0.005644949649659568,0.011114682273004628,0.9984,123,20,45.0,
KMeans,"base_id=124,k=5,dimension=20,seed=46.0,covariance=None",5,2500,5,0.05571449511751122,2.709631962858716,118.93800620091068,0.0008758889683032999,0.00884051176225585,0.007723914692093532,0.5846847029790962,0.37079145909244504,0.004473586115282208,0.008840511762255851,0.9984,124,20,46.0,
KMeans,"base_id=125,k=6,dimension=20,seed=42.0,covariance=None",6,2500,6,0.04660021539286199,2.3300509374802254,130.13248788918875,0.0011640352471904084,0.007732326082789397,0.006641504813742898,0.5489760614453193,0.34559526165236715,0.0039099030001029334,0.007732326082789398,0.9984,125,20,42.0,
KMeans,"base_id=126,k=6,dimension=20,seed=43.0,covariance=None",6,2500,6,0.05014904078524019,2.532197568676192,128.1499585817695,0.0011286890999073881,0.007661750115309477,0.006562448754769632,0.5466259315632015,0.34513666709655494,0.0038738734598198227,0.007661750115309477,0.9984,126,20,43.0,
KMeans,"base_id=127,k=6,dimension=20,seed=44.0,covariance=None",6,2500,6,0.06403428038003996,2.5672217639799615,116.26213362742058,0.0007820518707086059,0.008504722270557832,0.007343902303680406,0.5708401626523877,0.3738751971793473,0.004301282829128682,0.00850472227055783,0.9984,127,20,44.0,
KMeans,"base_id=128,k=6,dimension=20,seed=45.0,covariance=None",6,2500,6,0.05750483582630376,2.491016322062802,114.18387712707091,0.0008471221859612496,0.008624235357487823,0.007459268290161701,0.5806127593704061,0.37168224336758454,0.0043627324608807826,0.008624235357487823,0.9984,128,20,45.0,
KMeans,"base_id=129,k=6,dimension=20,seed=46.0,covariance=None",6,2500,6,0.06609716658553681,2.520088543813158,123.78083339647625,0.0008641860817413447,0.008702861267725901,0.007550021132203442,0.583383444398086,0.3710132623873625,0.004403072083617259,0.008702861267725901,0.9984,129,20,46.0,
KMeans,"base_id=130,k=7,dimension=20,seed=42.0,covariance=None",7,2500,7,0.061413874132234765,2.5354808366633756,117.08736450657074,0.0007228240213359161,0.006718490657228349,0.005470048670167527,0.48720521221845187,0.36026333395117544,0.003390863148464229,0.006718490657228348,0.9984,130,20,42.0,
KMeans,"base_id=131,k=7,dimension=20,seed=43.0,covariance=None",7,2500,7,0.06683543748068581,2.3607413750488724,120.13685539490831,0.0008235101349624818,0.008447119956422517,0.007240005481313548,0.5779525538882588,0.37213123872239073,0.004272046215167328,0.008447119956422517,0.9984,131,20,43.0,
KMeans,"base_id=132,k=7,dimension=20,seed=44.0,covariance=None",7,2500,7,0.06268532715694218,2.4795215284371324,123.16882667704937,0.0007876878871632917,0.006844339714759144,0.005602989155516284,0.5007892469521147,0.3577366326677932,0.0034552231130662407,0.006844339714759144,0.9984,132,20,44.0,
KMeans,"base_id=133,k=7,dimension=20,seed=45.0,covariance=None",7,2500,7,0.06113102976197564,2.502250082206995,124.28270955085075,0.0007323672238358387,0.006759865919149551,0.005527028185672848,0.4864112356020397,0.36068340560585016,0.0034119056317870305,0.006759865919149551,0.9984,133,20,45.0,
KMeans,"base_id=134,k=7,dimension=20,seed=46.0,covariance=None",7,2500,7,0.07843734929381864,2.2545956067791764,126.04730247986453,0.0014545152610913026,0.007984340083324595,0.006786150653988812,0.6153279443074536,0.31967546221424104,0.004042655518837419,0.007984340083324595,0.9984,134,20,46.0,
KMeans,"base_id=135,k=8,dimension=20,seed=42.0,covariance=None",8,2500,8,0.06811839457970009,2.4456271925939537,116.91709364292848,0.0005986954908572172,0.006338281053970057,0.004989829006702531,0.461718020691681,0.37017361942500404,0.0031965065463587855,0.006338281053970056,0.9984,135,20,42.0,
KMeans,"base_id=136,k=8,dimension=20,seed=43.0,covariance=None",8,2500,8,0.0583741158674674,2.195200833434389,123.02578920219813,0.0008150626567382412,0.0068073864499434335,0.005532726039246857,0.5024653879704963,0.3594251623902367,0.0034362337557348782,0.006807386449943433,0.9984,136,20,43.0,
KMeans,"base_id=137,k=8,dimension=20,seed=44.0,covariance=None",8,2500,8,0.07250729760686986,2.380606216498083,120.80503003159683,0.0006290539489359782,0.006386020578975001,0.0050466216649275985,0.46859945047460866,0.3671530152248459,0.0032210224737124777,0.006386020578975,0.9984,137,20,44.0,
KMeans,"base_id=138,k=8,dimension=20,seed=45.0,covariance=None",8,2500,8,0.06577413194971249,2.4483425897551303,116.88844278598009,0.0005931769065330001,0.006334926717338278,0.004985977601597488,0.4623761068990013,0.36969854927811874,0.0031948357276548253,0.006334926717338278,0.9984,138,20,45.0,
KMeans,"base_id=139,k=8,dimension=20,seed=46.0,covariance=None",8,2500,8,0.05147998103888911,2.060363091473537,123.18669185812338,0.0010966321162407511,0.007534057881930675,0.0064021274964818015,0.5437078819954962,0.34524153324722984,0.0038085855048174454,0.007534057881930674,0.9984,139,20,46.0,
GMM,"base_id=140,k=2,dimension=5,seed=42.0,covariance=diag",2,2500,2,0.2780480217359053,4.062511355905568,78.912783878005,0.02228834380435879,0.02022078615933729,0.01911482386174885,0.8797687215397417,0.2824790138876253,0.010485693464574165,0.020220786159337287,0.998,140,5,42.0,diag
GMM,"base_id=141,k=2,dimension=5,seed=43.0,covariance=diag",2,2500,2,0.4167570477724678,4.7101465042377795,46.157144485753754,0.05468647590947466,0.04499958343608691,0.04361216836570918,0.9412734348522661,0.3866843345433446,0.02388985792850912,0.04499958343608691,0.998,141,5,43.0,diag
GMM,"base_id=142,k=2,dimension=5,seed=44.0,covariance=diag",2,2500,2,0.4696071237923494,4.441898144957632,48.350669561786695,0.07210840161984264,0.058561884411282406,0.0571067115968725,0.9545237438512774,0.42256341267087305,0.031460987442429596,0.05856188441128241,0.998,142,5,44.0,diag
GMM,"base_id=143,k=3,dimension=5,seed=42.0,covariance=diag",3,2500,3,0.13349918875884584,3.840294243550342,76.43869857071968,0.026368821014773135,0.025942455126633124,0.024463465452883186,0.8849638242529684,0.4179606066085609,0.013386677333619174,0.02594245512663313,0.998,143,5,42.0,diag
GMM,"base_id=144,k=3,dimension=5,seed=43.0,covariance=diag",3,2500,3,0.04502000504669957,4.262944111801093,69.61642831670565,0.0070202177312774,0.018343608170627253,0.017488282305219465,0.6944372909824079,0.511276170317973,0.009339342939457738,0.018343608170627253,0.998,144,5,43.0,diag
GMM,"base_id=145,k=3,dimension=5,seed=44.0,covariance=diag",3,2500,3,0.13349918875884584,3.8402942435503413,76.43869857071967,0.026368821014773135,0.025942455126633127,0.02446346545288319,0.8849638242529684,0.4179606066085609,0.013386677333619175,0.025942455126633127,0.998,145,5,44.0,diag
GMM,"base_id=146,k=4,dimension=5,seed=42.0,covariance=diag",4,2500,4,0.04618567873776416,3.828388096960572,81.08362917385476,0.0042440023657802,0.009726789113045734,0.008610064970058218,0.62625604734622,0.3705057617066657,0.0049280823737382715,0.009726789113045736,0.998,146,5,42.0,diag
GMM,"base_id=147,k=4,dimension=5,seed=43.0,covariance=diag",4,2500,4,0.023426703088801182,4.340359404571424,71.87353625985439,0.00489143587104328,0.01794842014030641,0.016949849741957967,0.6208172199121523,0.666117518118031,0.009096765447948166,0.01794842014030641,0.998,147,5,43.0,diag
GMM,"base_id=148,k=4,dimension=5,seed=44.0,covariance=diag",4,2500,4,0.049931159335218155,3.7714919327905836,81.55925637262531,0.004467466643508025,0.010387711880567967,0.009276018569925947,0.630318369366585,0.39034499561968056,0.005263896339361806,0.010387711880567967,0.998,148,5,44.0,diag
GMM,"base_id=149,k=5,dimension=5,seed=42.0,covariance=diag",5,2500,5,0.0356194097401329,3.9889743458044387,74.18350051741751,0.0026815070858916936,0.009735327866672283,0.008568366226542718,0.52539534630897,0.47110245270757545,0.004918484148254455,0.009735327866672283,0.998,149,5,42.0,diag
GMM,"base_id=150,k=5,dimension=5,seed=43.0,covariance=diag",5,2500,5,0.03468562638499276,3.1459598352462863,105.92388101027008,0.003181768930625614,0.011178474206550217,0.010065950662536361,0.5886949961796281,0.4662558752536291,0.005657050938290508,0.011178474206550217,0.9984,150,5,43.0,diag
GMM,"base_id=151,k=5,dimension=5,seed=44.0,covariance=diag",5,2500,5,0.03471504682109837,3.146176111028639,105.92697017067447,0.0031797695283305467,0.011177076944849151,0.01006469690145795,0.5885950747178786,0.4662558752536368,0.005656335252799744,0.01117707694484915,0.9984,151,5,44.0,diag
GMM,"base_id=152,k=6,dimension=5,seed=42.0,covariance=diag",6,2500,6,0.03498002365100005,3.822451476690084,75.36085256686665,0.002869748373373297,0.01576235253534491,0.014559387839857533,0.5163755800303491,0.7898665349994145,0.007960606066029371,0.01576235253534491,0.998,152,5,42.0,diag
GMM,"base_id=153,k=6,dimension=5,seed=43.0,covariance=diag",6,2500,6,0.032286258123079795,3.853997105657522,74.77944794380481,0.002797355651607426,0.015607733529826806,0.014402483173115955,0.5115628716947531,0.789866534999378,0.007881738192559993,0.015607733529826804,0.998,153,5,43.0,diag
GMM,"base_id=154,k=6,dimension=5,seed=44.0,covariance=diag",6,2500,6,0.032286258123079795,3.8526994457091885,74.79179329755381,0.0027974117170156488,0.01560780415036154,0.014402549833895315,0.5115666414420083,0.7898665349993857,0.007881774211036816,0.015607804150361539,0.998,154,5,44.0,diag
GMM,"base_id=155,k=7,dimension=5,seed=42.0,covariance=diag",7,2500,7,0.031954509313392526,3.351094068204623,82.63917970151876,0.002633727271256276,0.01170410212016493,0.010444606861686504,0.5103604907305037,0.6049177441806733,0.005909217581222106,0.011704102120164928,0.9984,155,5,42.0,diag
GMM,"base_id=156,k=7,dimension=5,seed=43.0,covariance=diag",7,2500,7,0.02802944972482515,3.9837580723793016,61.61870123941338,0.001999896711903418,0.011043242495372026,0.009715137114339089,0.45526987403061486,0.6471016934095579,0.005569141896356045,0.011043242495372026,0.998,156,5,43.0,diag
GMM,"base_id=157,k=7,dimension=5,seed=44.0,covariance=diag",7,2500,7,0.032102764927092464,3.3613956849265065,82.49531500715264,0.0026446895548473625,0.011786282218929236,0.010527725847468855,0.5105824363387197,0.6086997806636123,0.0059507534678184485,0.011786282218929234,0.9984,157,5,44.0,diag
GMM,"base_id=158,k=8,dimension=5,seed=42.0,covariance=diag",8,2500,8,0.027066841277867532,3.4829809738076998,78.62165834402427,0.0017802520784106445,0.010131591002583522,0.00876537924093246,0.4402505601969393,0.6168225887625871,0.005107744008187943,0.010131591002583522,0.9984,158,5,42.0,diag
GMM,"base_id=159,k=8,dimension=5,seed=43.0,covariance=diag",8,2500,8,0.019754572865551406,3.54867026079259,75.63644544663174,0.001765983596492884,0.010285264940101072,0.008915406804185693,0.43688964714285883,0.630721119454298,0.0051849080106457866,0.010285264940101072,0.9984,159,5,43.0,diag
GMM,"base_id=160,k=8,dimension=5,seed=44.0,covariance=diag",8,2500,8,0.027232239611183404,3.493050320794919,77.64517419126547,0.001790533679158856,0.010190307408582008,0.008824886280931116,0.4407718818909322,0.6197166204616018,0.005137392045570094,0.010190307408582008,0.9984,160,5,44.0,diag
GMM,"base_id=161,k=2,dimension=5,seed=42.0,covariance=full",2,2500,2,0.30181940062000534,3.6006848465048837,88.85861609251202,0.027646514791637735,0.024262013101800487,0.023085774841475868,0.8969901241556459,0.30559903078746886,0.01263246261351835,0.024262013101800487,0.998,161,5,42.0,full
GMM,"base_id=162,k=2,dimension=5,seed=43.0,covariance=full",2,2500,2,0.49132769607741184,4.242641519328473,50.45898291661015,0.08293766398500138,0.06704898292432813,0.06556628528732962,0.9602719977271167,0.4413285611884095,0.03628045103007904,0.06704898292432813,0.998,162,5,43.0,full
GMM,"base_id=163,k=2,dimension=5,seed=44.0,covariance=full",2,2500,2,0.49132769607741184,4.242641519328473,50.45898291661015,0.08293766398500138,0.06704898292432813,0.06556628528732962,0.9602719977271167,0.4413285611884095,0.03628045103007904,0.06704898292432813,0.998,163,5,44.0,full
GMM,"base_id=164,k=3,dimension=5,seed=42.0,covariance=full",3,2500,3,0.16232810150918103,3.6884326886556984,81.35919941929646,0.028678640055260135,0.030132811350752003,0.028655743030910213,0.8913328871317997,0.46148017094239285,0.015574894878972192,0.030132811350752006,0.998,164,5,42.0,full
GMM,"base_id=165,k=3,dimension=5,seed=43.0,covariance=full",3,2500,3,0.16237785605614982,3.676192576670809,81.54854173981589,0.02894584687101448,0.030513772509470866,0.029035820325729142,0.8921020678172252,0.4646139493908549,0.0157748987603482,0.030513772509470866,0.998,165,5,43.0,full
GMM,"base_id=166,k=3,dimension=5,seed=44.0,covariance=full",3,2500,3,0.16232810150918103,3.6884326886556984,81.35919941929647,0.028678640055260135,0.030132811350752003,0.028655743030910213,0.8913328871317997,0.46148017094239285,0.015574894878972192,0.030132811350752006,0.998,166,5,44.0,full
GMM,"base_id=167,k=4,dimension=5,seed=42.0,covariance=full",4,2500,4,0.050809730975125984,3.7205274811386495,84.41505507576186,0.005441932026230347,0.012843278683069647,0.011726813285248047,0.6541181975693288,0.4569084886505131,0.006513179087691684,0.012843278683069646,0.998,167,5,42.0,full
GMM,"base_id=168,k=4,dimension=5,seed=43.0,covariance=full",4,2500,4,0.159325795329338,3.1441821712079223,108.0207653767284,0.02245110197388015,0.029656719494485877,0.028214564072837334,0.8667979162303243,0.5371206095974698,0.015249350586867131,0.029656719494485877,0.9984,168,5,43.0,full
GMM,"base_id=169,k=4,dimension=5,seed=44.0,covariance=full",4,2500,4,0.1586334512237354,3.1890550765106895,107.93687071674765,0.021557734731445857,0.02870878527103145,0.027277393105841995,0.8627299295658576,0.5313273508070362,0.01475296007444584,0.028708785271031458,0.9984,169,5,44.0,full
GMM,"base_id=170,k=5,dimension=5,seed=42.0,covariance=full",5,2500,5,0.02214964435467795,4.640556055654875,67.18583301114997,0.0027952813954533738,0.009673613229095539,0.008490396983321226,0.5337581249985794,0.46461394939084044,0.004887689305421151,0.009673613229095537,0.998,170,5,42.0,full
GMM,"base_id=171,k=5,dimension=5,seed=43.0,covariance=full",5,2500,5,0.04465244793961089,3.289545106078214,105.87979920846779,0.004870244237657268,0.013970945829914613,0.012822945015959127,0.6359191116694757,0.5303160502940496,0.007078715759833642,0.013970945829914611,0.9984,171,5,43.0,full
GMM,"base_id=172,k=5,dimension=5,seed=44.0,covariance=full",5,2500,5,0.04467195624744062,3.289625582156758,105.89667327347394,0.004866191027213022,0.013968057766263173,0.012820307826978636,0.6357702455759727,0.5303160502940304,0.007077232924628827,0.013968057766263173,0.9984,172,5,44.0,full
GMM,"base_id=173,k=6,dimension=5,seed=42.0,covariance=full",6,2500,6,0.03608961084435976,3.5360696694559497,89.81575452092792,0.004646306243333876,0.015629594987212725,0.01439763490627082,0.6116376811816581,0.6583842221114873,0.00790867073380966,0.01562959498721272,0.9984,173,5,42.0,full
GMM,"base_id=174,k=6,dimension=5,seed=43.0,covariance=full",6,2500,6,0.033924385527292523,3.696469144221105,85.98872957450772,0.00468366904394126,0.014999258292109333,0.013752353922068408,0.6149968726271574,0.629057041833584,0.007590118674745442,0.01499925829210933,0.9984,174,5,43.0,full
GMM,"base_id=175,k=6,dimension=5,seed=44.0,covariance=full",6,2500,6,0.033924385527292523,3.696469144221105,85.9887295745077,0.00468366904394126,0.01499925829210933,0.013752353922068406,0.6149968726271574,0.629057041833584,0.00759011867474544,0.014999258292109328,0.9984,175,5,44.0,full
GMM,"base_id=176,k=7,dimension=5,seed=42.0,covariance=full",7,2500,7,0.011868948525094127,4.099430305806981,75.18488552109972,0.0026825448207027317,0.014152385687042619,0.01290798915697847,0.5041741863046305,0.7389495076380392,0.007144609745936668,0.014152385687042617,0.9984,176,5,42.0,full
GMM,"base_id=177,k=7,dimension=5,seed=43.0,covariance=full",7,2500,7,0.01091758825117587,4.097979602107759,77.56836579767938,0.0025201794299987185,0.012004634295535247,0.010727299379711596,0.49806885223717784,0.6414722083457544,0.00605901190489367,0.012004634295535247,0.9984,177,5,43.0,full
GMM,"base_id=178,k=7,dimension=5,seed=44.0,covariance=full",7,2500,7,0.017346179137901277,3.8498791702203694,79.66979249505899,0.0028022273163548377,0.01193338341448224,0.010620137319812218,0.518880426760962,0.6274256143237922,0.006023978534469163,0.01193338341448224,0.9984,178,5,44.0,full
GMM,"base_id=179,k=8,dimension=5,seed=42.0,covariance=full",8,2500,8,0.00805948809589794,4.268823277934523,69.73201132458055,0.0018523175380031763,0.010706125306903173,0.00933625324812568,0.4425577161293008,0.6516328021552503,0.005397401471490146,0.010706125306903173,0.9984,179,5,42.0,full
GMM,"base_id=180,k=8,dimension=5,seed=43.0,covariance=full",8,2500,8,0.010750879986753224,3.9664138650076595,71.62157413564489,0.0019221812771892176,0.010911468918508931,0.009542281648720475,0.448293579234134,0.6583842221115199,0.005501321440145623,0.010911468918508931,0.9984,180,5,43.0,full
GMM,"base_id=181,k=8,dimension=5,seed=44.0,covariance=full",8,2500,8,0.008613199878172065,4.344786278977988,69.64341462076952,0.0018478432843127609,0.01073703416021791,0.009368266523931124,0.4419228729499103,0.6538229125220739,0.00541296272785536,0.010737034160217908,0.9984,181,5,44.0,full
GMM,"base_id=182,k=2,dimension=10,seed=42.0,covariance=diag",2,2500,2,0.38152111594135435,5.1411819538349715,47.656372916147525,0.038286480147282906,0.03236439341865339,0.031082676433069462,0.9202019518997562,0.3429051585500848,0.016983681517324285,0.03236439341865339,0.998,182,10,42.0,diag
GMM,"base_id=183,k=2,dimension=10,seed=43.0,covariance=diag",2,2500,2,0.380433635133053,5.144960540433978,47.669428171179725,0.0380749546307207,0.03220247575245268,0.030922508788600388,0.9198381016297092,0.34224812707101426,0.016896124688689517,0.032202475752452685,0.998,183,10,43.0,diag
GMM,"base_id=184,k=2,dimension=10,seed=44.0,covariance=diag",2,2500,2,0.38406195401748067,5.121202733793117,47.88670523765756,0.03871540645935788,0.03269281956970663,0.03140759066855434,0.920930268215325,0.34422863853968433,0.01716135213128389,0.032692819569706634,0.998,184,10,44.0,diag
GMM,"base_id=185,k=3,dimension=10,seed=42.0,covariance=diag",3,2500,3,0.08625662123817722,5.291307810820002,52.51809119171761,0.008207553817274268,0.01733978561104761,0.016383277171608097,0.7247980779342438,0.4662078183467902,0.0088341787303908,0.017339785611047612,0.998,185,10,42.0,diag
GMM,"base_id=186,k=3,dimension=10,seed=43.0,covariance=diag",3,2500,3,0.08522172189829767,5.316217848448178,52.294666457928656,0.008128616203203248,0.0170811668202562,0.016122874201146494,0.7235811184580535,0.4614801709423621,0.008701623793863964,0.017081166820256198,0.998,186,10,43.0,diag
